instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
961,2011-02-12,1,0,2,15,0,6,0,1,0.34,0.303,0.29,0.4179,47.0,127,174,2023-03-22 23:15:29.759033
962,2011-02-12,1,0,2,16,0,6,0,1,0.34,0.303,0.29,0.4179,42.0,103,145,2023-03-22 23:15:29.759033
963,2011-02-12,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,24.0,113,137,2023-03-22 23:15:29.759033
964,2011-02-12,1,0,2,18,0,6,0,1,0.28,0.2576,0.38,0.3284,4.0,60,64,2023-03-22 23:15:29.759033
965,2011-02-12,1,0,2,19,0,6,0,1,0.28,0.2727,0.38,0.1642,2.0,39,41,2023-03-22 23:15:29.759033
966,2011-02-12,1,0,2,20,0,6,0,1,0.26,0.2576,0.41,0.2239,1.0,39,40,2023-03-22 23:15:29.759033
967,2011-02-12,1,0,2,21,0,6,0,1,0.26,0.303,0.41,0.0,9.0,42,51,2023-03-22 23:15:29.759033
968,2011-02-12,1,0,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,6.0,39,45,2023-03-22 23:15:29.759033
969,2011-02-12,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343,1.0,31,32,2023-03-22 23:15:29.759033
970,2011-02-13,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045,5.0,34,39,2023-03-22 23:15:29.759033
971,2011-02-13,1,0,2,1,0,0,0,1,0.2,0.2273,0.59,0.0896,1.0,23,24,2023-03-22 23:15:29.759033
972,2011-02-13,1,0,2,2,0,0,0,2,0.2,0.2273,0.75,0.0896,1.0,19,20,2023-03-22 23:15:29.759033
973,2011-02-13,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,4.0,8,12,2023-03-22 23:15:29.759033
974,2011-02-13,1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,0.0,2,2,2023-03-22 23:15:29.759033
975,2011-02-13,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,2.0,3,5,2023-03-22 23:15:29.759033
976,2011-02-13,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0.0,0.0,3,3,2023-03-22 23:15:29.759033
977,2011-02-13,1,0,2,8,0,0,0,2,0.22,0.2273,0.64,0.194,1.0,11,12,2023-03-22 23:15:29.759033
978,2011-02-13,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239,12.0,35,47,2023-03-22 23:15:29.759033
979,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19.0,86,105,2023-03-22 23:15:29.759033
980,2011-02-13,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,26.0,86,112,2023-03-22 23:15:29.759033
981,2011-02-13,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,58.0,94,152,2023-03-22 23:15:29.759033
982,2011-02-13,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,62.0,92,154,2023-03-22 23:15:29.759033
983,2011-02-13,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,51.0,110,161,2023-03-22 23:15:29.759033
984,2011-02-13,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,40.0,122,162,2023-03-22 23:15:29.759033
985,2011-02-13,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,28.0,106,134,2023-03-22 23:15:29.759033
986,2011-02-13,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,30.0,95,125,2023-03-22 23:15:29.759033
987,2011-02-13,1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,17.0,78,95,2023-03-22 23:15:29.759033
988,2011-02-13,1,0,2,19,0,0,0,1,0.4,0.4091,0.35,0.2836,11.0,50,61,2023-03-22 23:15:29.759033
989,2011-02-13,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,15.0,32,47,2023-03-22 23:15:29.759033
990,2011-02-13,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6.0,45,51,2023-03-22 23:15:29.759033
991,2011-02-13,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,5.0,31,36,2023-03-22 23:15:29.759033
992,2011-02-13,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,3.0,27,30,2023-03-22 23:15:29.759033
993,2011-02-14,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,3.0,8,11,2023-03-22 23:15:29.759033
994,2011-02-14,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1.0,6,7,2023-03-22 23:15:29.759033
995,2011-02-14,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,0.0,2,2,2023-03-22 23:15:29.759033
996,2011-02-14,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,1.0,1,2,2023-03-22 23:15:29.759033
997,2011-02-14,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,0.0,2,2,2023-03-22 23:15:29.759033
998,2011-02-14,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,0.0,3,3,2023-03-22 23:15:29.759033
999,2011-02-14,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,1.0,25,26,2023-03-22 23:15:29.759033
1000,2011-02-14,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,2.0,96,98,2023-03-22 23:15:29.759033
1001,2011-02-14,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,7.0,249,256,2023-03-22 23:15:29.759033
1002,2011-02-14,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,8.0,122,130,2023-03-22 23:15:29.759033
1003,2011-02-14,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,9.0,46,55,2023-03-22 23:15:29.759033
1004,2011-02-14,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10.0,43,53,2023-03-22 23:15:29.759033
1005,2011-02-14,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,27.0,99,126,2023-03-22 23:15:29.759033
1006,2011-02-14,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,27.0,93,120,2023-03-22 23:15:29.759033
1007,2011-02-14,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,14.0,76,90,2023-03-22 23:15:29.759033
1008,2011-02-14,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,19.0,71,90,2023-03-22 23:15:29.759033
1009,2011-02-14,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16.0,102,118,2023-03-22 23:15:29.759033
1010,2011-02-14,1,0,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,25.0,218,243,2023-03-22 23:15:29.759033
1011,2011-02-14,1,0,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,11.0,194,205,2023-03-22 23:15:29.759033
1012,2011-02-14,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12.0,86,98,2023-03-22 23:15:29.759033
1013,2011-02-14,1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,5.0,65,70,2023-03-22 23:15:29.759033
1014,2011-02-14,1,0,2,21,0,1,1,1,0.36,0.3182,0.5,0.5224,8.0,35,43,2023-03-22 23:15:29.759033
1015,2011-02-14,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,1.0,44,45,2023-03-22 23:15:29.759033
1016,2011-02-14,1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,1.0,19,20,2023-03-22 23:15:29.759033
1017,2011-02-15,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179,7.0,12,19,2023-03-22 23:15:29.759033
1018,2011-02-15,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761,0.0,5,5,2023-03-22 23:15:29.759033
1019,2011-02-15,1,0,2,2,0,2,1,1,0.28,0.2273,0.41,0.6866,1.0,2,3,2023-03-22 23:15:29.759033
1020,2011-02-15,1,0,2,4,0,2,1,1,0.22,0.1818,0.37,0.5224,0.0,1,1,2023-03-22 23:15:29.759033
1021,2011-02-15,1,0,2,5,0,2,1,1,0.22,0.1818,0.32,0.4627,0.0,4,4,2023-03-22 23:15:29.759033
1022,2011-02-15,1,0,2,6,0,2,1,1,0.2,0.1818,0.32,0.3284,0.0,30,30,2023-03-22 23:15:29.759033
1023,2011-02-15,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,2.0,103,105,2023-03-22 23:15:29.759033
1024,2011-02-15,1,0,2,8,0,2,1,1,0.2,0.1818,0.32,0.3582,10.0,213,223,2023-03-22 23:15:29.759033
1025,2011-02-15,1,0,2,9,0,2,1,1,0.22,0.197,0.29,0.4478,2.0,108,110,2023-03-22 23:15:29.759033
1026,2011-02-15,1,0,2,10,0,2,1,1,0.24,0.2121,0.27,0.2836,5.0,47,52,2023-03-22 23:15:29.759033
1027,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,11.0,46,57,2023-03-22 23:15:29.759033
1028,2011-02-15,1,0,2,12,0,2,1,1,0.28,0.2727,0.24,0.2537,6.0,65,71,2023-03-22 23:15:29.759033
1029,2011-02-15,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,14.0,68,82,2023-03-22 23:15:29.759033
1030,2011-02-15,1,0,2,14,0,2,1,1,0.34,0.3182,0.19,0.2239,10.0,69,79,2023-03-22 23:15:29.759033
1031,2011-02-15,1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,11.0,74,85,2023-03-22 23:15:29.759033
1032,2011-02-15,1,0,2,16,0,2,1,1,0.34,0.3182,0.19,0.2537,21.0,77,98,2023-03-22 23:15:29.759033
1033,2011-02-15,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,15.0,191,206,2023-03-22 23:15:29.759033
1034,2011-02-15,1,0,2,18,0,2,1,1,0.3,0.303,0.22,0.1343,14.0,198,212,2023-03-22 23:15:29.759033
1035,2011-02-15,1,0,2,19,0,2,1,1,0.28,0.2879,0.26,0.1343,3.0,142,145,2023-03-22 23:15:29.759033
1036,2011-02-15,1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,3.0,98,101,2023-03-22 23:15:29.759033
1037,2011-02-15,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0.0,5.0,61,66,2023-03-22 23:15:29.759033
1038,2011-02-15,1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0.0,0.0,41,41,2023-03-22 23:15:29.759033
1039,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,0.0,20,20,2023-03-22 23:15:29.759033
1040,2011-02-16,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896,0.0,15,15,2023-03-22 23:15:29.759033
1041,2011-02-16,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,0.0,9,9,2023-03-22 23:15:29.759033
1042,2011-02-16,1,0,2,3,0,3,1,2,0.2,0.197,0.47,0.194,0.0,1,1,2023-03-22 23:15:29.759033
1043,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194,0.0,1,1,2023-03-22 23:15:29.759033
1044,2011-02-16,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,0.0,5,5,2023-03-22 23:15:29.759033
1045,2011-02-16,1,0,2,6,0,3,1,1,0.2,0.197,0.55,0.2239,1.0,32,33,2023-03-22 23:15:29.759033
1046,2011-02-16,1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,5.0,103,108,2023-03-22 23:15:29.759033
1047,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,6.0,224,230,2023-03-22 23:15:29.759033
1048,2011-02-16,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,2.0,122,124,2023-03-22 23:15:29.759033
1049,2011-02-16,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0.3881,14.0,55,69,2023-03-22 23:15:29.759033
1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,7.0,59,66,2023-03-22 23:15:29.759033
1051,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14.0,72,86,2023-03-22 23:15:29.759033
1052,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,13.0,80,93,2023-03-22 23:15:29.759033
1053,2011-02-16,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,17.0,65,82,2023-03-22 23:15:29.759033
1054,2011-02-16,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0.4179,35.0,82,117,2023-03-22 23:15:29.759033
1055,2011-02-16,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,26.0,96,122,2023-03-22 23:15:29.759033
1056,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,11.0,244,255,2023-03-22 23:15:29.759033
1057,2011-02-16,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,20.0,202,222,2023-03-22 23:15:29.759033
1058,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,18.0,143,161,2023-03-22 23:15:29.759033
1059,2011-02-16,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.194,10.0,108,118,2023-03-22 23:15:29.759033
1060,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.194,5.0,87,92,2023-03-22 23:15:29.759033
1061,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,12.0,61,73,2023-03-22 23:15:29.759033
1062,2011-02-16,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239,2.0,31,33,2023-03-22 23:15:29.759033
1063,2011-02-17,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0.194,1.0,16,17,2023-03-22 23:15:29.759033
1064,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,0.0,6,6,2023-03-22 23:15:29.759033
1065,2011-02-17,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,2.0,4,6,2023-03-22 23:15:29.759033
1066,2011-02-17,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.194,3.0,1,4,2023-03-22 23:15:29.759033
1067,2011-02-17,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.194,3.0,1,4,2023-03-22 23:15:29.759033
1068,2011-02-17,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0.0896,1.0,11,12,2023-03-22 23:15:29.759033
1069,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,3.0,44,47,2023-03-22 23:15:29.759033
1070,2011-02-17,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0.1045,7.0,119,126,2023-03-22 23:15:29.759033
1071,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18.0,267,285,2023-03-22 23:15:29.759033
1072,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,16.0,163,179,2023-03-22 23:15:29.759033
1073,2011-02-17,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0.194,18.0,70,88,2023-03-22 23:15:29.759033
1074,2011-02-17,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,19.0,71,90,2023-03-22 23:15:29.759033
1075,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,15.0,86,101,2023-03-22 23:15:29.759033
1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15.0,108,123,2023-03-22 23:15:29.759033
1077,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26.0,55,81,2023-03-22 23:15:29.759033
1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15.0,91,106,2023-03-22 23:15:29.759033
1079,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,29.0,117,146,2023-03-22 23:15:29.759033
1080,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18.0,256,274,2023-03-22 23:15:29.759033
1081,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,11.0,211,222,2023-03-22 23:15:29.759033
1082,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14.0,161,175,2023-03-22 23:15:29.759033
1083,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8.0,131,139,2023-03-22 23:15:29.759033
1084,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,5.0,119,124,2023-03-22 23:15:29.759033
1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8.0,68,76,2023-03-22 23:15:29.759033
1086,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4.0,40,44,2023-03-22 23:15:29.759033
1087,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,12.0,20,32,2023-03-22 23:15:29.759033
1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1.0,7,8,2023-03-22 23:15:29.759033
1089,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2.0,5,7,2023-03-22 23:15:29.759033
1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2.0,6,8,2023-03-22 23:15:29.759033
1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0.0,1,1,2023-03-22 23:15:29.759033
1092,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1.0,6,7,2023-03-22 23:15:29.759033
1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2.0,48,50,2023-03-22 23:15:29.759033
1094,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,8.0,108,116,2023-03-22 23:15:29.759033
1095,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,26.0,246,272,2023-03-22 23:15:29.759033
1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.194,15.0,154,169,2023-03-22 23:15:29.759033
1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17.0,78,95,2023-03-22 23:15:29.759033
1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31.0,82,113,2023-03-22 23:15:29.759033
1099,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,59.0,126,185,2023-03-22 23:15:29.759033
1100,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0.194,45.0,131,176,2023-03-22 23:15:29.759033
1101,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0.2985,73.0,118,191,2023-03-22 23:15:29.759033
1102,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0.3284,55.0,117,172,2023-03-22 23:15:29.759033
1103,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68.0,164,232,2023-03-22 23:15:29.759033
1104,2011-02-18,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0.3582,52.0,275,327,2023-03-22 23:15:29.759033
1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29.0,195,224,2023-03-22 23:15:29.759033
1106,2011-02-18,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16.0,146,162,2023-03-22 23:15:29.759033
1107,2011-02-18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,19.0,105,124,2023-03-22 23:15:29.759033
1108,2011-02-18,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0.4925,11.0,61,72,2023-03-22 23:15:29.759033
1109,2011-02-18,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19.0,88,107,2023-03-22 23:15:29.759033
1110,2011-02-18,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,16.0,61,77,2023-03-22 23:15:29.759033
1111,2011-02-19,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0.4925,6.0,23,29,2023-03-22 23:15:29.759033
1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10.0,21,31,2023-03-22 23:15:29.759033
1113,2011-02-19,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0.3881,3.0,14,17,2023-03-22 23:15:29.759033
1114,2011-02-19,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0.0,7,7,2023-03-22 23:15:29.759033
1115,2011-02-19,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0.3284,0.0,3,3,2023-03-22 23:15:29.759033
1116,2011-02-19,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284,0.0,3,3,2023-03-22 23:15:29.759033
1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3.0,3,6,2023-03-22 23:15:29.759033
1118,2011-02-19,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,0.5224,6.0,16,22,2023-03-22 23:15:29.759033
1119,2011-02-19,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,0.5821,9.0,36,45,2023-03-22 23:15:29.759033
1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18.0,37,55,2023-03-22 23:15:29.759033
1121,2011-02-19,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34.0,72,106,2023-03-22 23:15:29.759033
1122,2011-02-19,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47.0,76,123,2023-03-22 23:15:29.759033
1123,2011-02-19,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,38.0,81,119,2023-03-22 23:15:29.759033
1124,2011-02-19,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,0.6119,52.0,103,155,2023-03-22 23:15:29.759033
1125,2011-02-19,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,0.6567,102.0,94,196,2023-03-22 23:15:29.759033
1126,2011-02-19,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,0.7463,84.0,87,171,2023-03-22 23:15:29.759033
1127,2011-02-19,1,0,2,16,0,6,0,1,0.44,0.4394,0.16,0.6418,39.0,81,120,2023-03-22 23:15:29.759033
1128,2011-02-19,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,0.6119,36.0,91,127,2023-03-22 23:15:29.759033
1129,2011-02-19,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21.0,67,88,2023-03-22 23:15:29.759033
1130,2011-02-19,1,0,2,19,0,6,0,1,0.34,0.303,0.29,0.3582,5.0,54,59,2023-03-22 23:15:29.759033
1131,2011-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9.0,38,47,2023-03-22 23:15:29.759033
1132,2011-02-19,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,0.5522,4.0,29,33,2023-03-22 23:15:29.759033
1133,2011-02-19,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0.4925,2.0,42,44,2023-03-22 23:15:29.759033
1134,2011-02-19,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,4.0,25,29,2023-03-22 23:15:29.759033
1135,2011-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,3.0,14,17,2023-03-22 23:15:29.759033
1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,5.0,11,16,2023-03-22 23:15:29.759033
1137,2011-02-20,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,0.0,17,17,2023-03-22 23:15:29.759033
1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9.0,9,18,2023-03-22 23:15:29.759033
1139,2011-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,0.0,1,1,2023-03-22 23:15:29.759033
1140,2011-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,1.0,1,2,2023-03-22 23:15:29.759033
1141,2011-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,0.0,2,2,2023-03-22 23:15:29.759033
1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2.0,22,24,2023-03-22 23:15:29.759033
1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7.0,48,55,2023-03-22 23:15:29.759033
1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,34.0,70,104,2023-03-22 23:15:29.759033
1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72.0,89,161,2023-03-22 23:15:29.759033
1146,2011-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,62.0,120,182,2023-03-22 23:15:29.759033
1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0.0,76.0,122,198,2023-03-22 23:15:29.759033
1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108.0,104,212,2023-03-22 23:15:29.759033
1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66.0,102,168,2023-03-22 23:15:29.759033
1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59.0,88,147,2023-03-22 23:15:29.759033
1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60.0,86,146,2023-03-22 23:15:29.759033
1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30.0,71,101,2023-03-22 23:15:29.759033
1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3.0,39,42,2023-03-22 23:15:29.759033
1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12.0,30,42,2023-03-22 23:15:29.759033
1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17.0,39,56,2023-03-22 23:15:29.759033
1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4.0,43,47,2023-03-22 23:15:29.759033
1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9.0,45,54,2023-03-22 23:15:29.759033
1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7.0,30,37,2023-03-22 23:15:29.759033
1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2.0,11,13,2023-03-22 23:15:29.759033
1160,2011-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1.0,3,4,2023-03-22 23:15:29.759033
1161,2011-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2.0,3,5,2023-03-22 23:15:29.759033
1162,2011-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1.0,0,1,2023-03-22 23:15:29.759033
1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1.0,2,3,2023-03-22 23:15:29.759033
1164,2011-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2.0,6,8,2023-03-22 23:15:29.759033
1165,2011-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3.0,16,19,2023-03-22 23:15:29.759033
1166,2011-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7.0,56,63,2023-03-22 23:15:29.759033
