instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
2830,2011-05-02,summer,2011,May,19,0,Mon,Working_day,Mist,0.62,0.6061,0.69,0.1343,46.0,268,314,2023-03-26 04:01:44.335810
2831,2011-05-02,summer,2011,May,20,0,Mon,Working_day,Mist,0.62,0.6061,0.69,0.1343,44.0,174,218,2023-03-26 04:01:44.335810
2832,2011-05-02,summer,2011,May,21,0,Mon,Working_day,Mist,0.6,0.5909,0.73,0.1045,54.0,178,232,2023-03-26 04:01:44.335810
2833,2011-05-02,summer,2011,May,22,0,Mon,Working_day,Mist,0.6,0.5909,0.73,0.0,28.0,97,125,2023-03-26 04:01:44.335810
2834,2011-05-02,summer,2011,May,23,0,Mon,Working_day,Mist,0.56,0.5303,0.83,0.194,16.0,48,64,2023-03-26 04:01:44.335810
2835,2011-05-03,summer,2011,May,0,0,Tue,Working_day,Mist,0.56,0.5303,0.83,0.2239,0.0,16,16,2023-03-26 04:01:44.335810
2836,2011-05-03,summer,2011,May,1,0,Tue,Working_day,Mist,0.56,0.5303,0.78,0.2537,0.0,14,14,2023-03-26 04:01:44.335810
2837,2011-05-03,summer,2011,May,2,0,Tue,Working_day,Mist,0.56,0.5303,0.78,0.2537,0.0,5,5,2023-03-26 04:01:44.335810
2838,2011-05-03,summer,2011,May,3,0,Tue,Working_day,Clear,0.54,0.5152,0.83,0.2836,0.0,2,2,2023-03-26 04:01:44.335810
2839,2011-05-03,summer,2011,May,4,0,Tue,Working_day,Clear,0.52,0.5,0.88,0.2239,3.0,1,4,2023-03-26 04:01:44.335810
2840,2011-05-03,summer,2011,May,5,0,Tue,Working_day,Clear,0.52,0.5,0.88,0.1343,0.0,14,14,2023-03-26 04:01:44.335810
2841,2011-05-03,summer,2011,May,6,0,Tue,Working_day,Mist,0.52,0.5,0.94,0.1642,7.0,102,109,2023-03-26 04:01:44.335810
2842,2011-05-03,summer,2011,May,7,0,Tue,Working_day,Mist,0.54,0.5152,0.88,0.2239,17.0,248,265,2023-03-26 04:01:44.335810
2843,2011-05-03,summer,2011,May,8,0,Tue,Working_day,Mist,0.56,0.5303,0.83,0.2836,24.0,435,459,2023-03-26 04:01:44.335810
2844,2011-05-03,summer,2011,May,9,0,Tue,Working_day,Mist,0.6,0.5758,0.78,0.3582,29.0,157,186,2023-03-26 04:01:44.335810
2845,2011-05-03,summer,2011,May,10,0,Tue,Working_day,Mist,0.64,0.6061,0.69,0.3582,36.0,91,127,2023-03-26 04:01:44.335810
2846,2011-05-03,summer,2011,May,11,0,Tue,Working_day,Mist,0.66,0.6212,0.65,0.3284,20.0,120,140,2023-03-26 04:01:44.335810
2847,2011-05-03,summer,2011,May,12,0,Tue,Working_day,Mist,0.68,0.6364,0.61,0.4925,48.0,169,217,2023-03-26 04:01:44.335810
2848,2011-05-03,summer,2011,May,13,0,Tue,Working_day,Mist,0.7,0.6515,0.58,0.6119,50.0,144,194,2023-03-26 04:01:44.335810
2849,2011-05-03,summer,2011,May,14,0,Tue,Working_day,Mist,0.7,0.6515,0.58,0.5224,36.0,122,158,2023-03-26 04:01:44.335810
2850,2011-05-03,summer,2011,May,15,0,Tue,Working_day,Mist,0.7,0.6515,0.58,0.4478,37.0,117,154,2023-03-26 04:01:44.335810
2851,2011-05-03,summer,2011,May,16,0,Tue,Working_day,Clear,0.72,0.6667,0.54,0.4627,46.0,225,271,2023-03-26 04:01:44.335810
2852,2011-05-03,summer,2011,May,17,0,Tue,Working_day,Clear,0.7,0.6515,0.54,0.4627,53.0,464,517,2023-03-26 04:01:44.335810
2853,2011-05-03,summer,2011,May,18,0,Tue,Working_day,Clear,0.7,0.6515,0.48,0.4179,59.0,485,544,2023-03-26 04:01:44.335810
2854,2011-05-03,summer,2011,May,19,0,Tue,Working_day,Clear,0.68,0.6364,0.57,0.3582,42.0,323,365,2023-03-26 04:01:44.335810
2855,2011-05-03,summer,2011,May,20,0,Tue,Working_day,Clear,0.66,0.6212,0.61,0.194,28.0,262,290,2023-03-26 04:01:44.335810
2856,2011-05-03,summer,2011,May,21,0,Tue,Working_day,Mist,0.64,0.6212,0.61,0.4478,42.0,183,225,2023-03-26 04:01:44.335810
2857,2011-05-03,summer,2011,May,22,0,Tue,Working_day,Mist,0.58,0.5455,0.6,0.3881,14.0,99,113,2023-03-26 04:01:44.335810
2858,2011-05-03,summer,2011,May,23,0,Tue,Working_day,Mist,0.56,0.5303,0.68,0.3284,12.0,50,62,2023-03-26 04:01:44.335810
2859,2011-05-04,summer,2011,May,0,0,Wed,Working_day,Light Snow,0.52,0.5,0.77,0.1642,5.0,22,27,2023-03-26 04:01:44.335810
2860,2011-05-04,summer,2011,May,1,0,Wed,Working_day,Light Snow,0.5,0.4848,0.82,0.2836,1.0,6,7,2023-03-26 04:01:44.335810
2861,2011-05-04,summer,2011,May,2,0,Wed,Working_day,Light Snow,0.5,0.4848,0.82,0.2836,0.0,4,4,2023-03-26 04:01:44.335810
2862,2011-05-04,summer,2011,May,3,0,Wed,Working_day,Light Snow,0.42,0.4242,0.88,0.5224,0.0,1,1,2023-03-26 04:01:44.335810
2863,2011-05-04,summer,2011,May,4,0,Wed,Working_day,Light Snow,0.38,0.3939,0.94,0.3284,1.0,2,3,2023-03-26 04:01:44.335810
2864,2011-05-04,summer,2011,May,5,0,Wed,Working_day,Light Snow,0.36,0.3333,0.87,0.3284,1.0,8,9,2023-03-26 04:01:44.335810
2865,2011-05-04,summer,2011,May,6,0,Wed,Working_day,Light Snow,0.34,0.303,0.93,0.3881,0.0,21,21,2023-03-26 04:01:44.335810
2866,2011-05-04,summer,2011,May,7,0,Wed,Working_day,Light Snow,0.34,0.303,0.93,0.3582,6.0,46,52,2023-03-26 04:01:44.335810
2867,2011-05-04,summer,2011,May,8,0,Wed,Working_day,Light Snow,0.34,0.303,0.93,0.3881,5.0,74,79,2023-03-26 04:01:44.335810
2868,2011-05-04,summer,2011,May,9,0,Wed,Working_day,Light Snow,0.34,0.303,0.93,0.3582,5.0,35,40,2023-03-26 04:01:44.335810
2869,2011-05-04,summer,2011,May,10,0,Wed,Working_day,Mist,0.34,0.3182,0.93,0.2836,5.0,26,31,2023-03-26 04:01:44.335810
2870,2011-05-04,summer,2011,May,11,0,Wed,Working_day,Clear,0.4,0.4091,0.82,0.3284,3.0,69,72,2023-03-26 04:01:44.335810
2871,2011-05-04,summer,2011,May,12,0,Wed,Working_day,Mist,0.44,0.4394,0.62,0.3582,19.0,105,124,2023-03-26 04:01:44.335810
2872,2011-05-04,summer,2011,May,13,0,Wed,Working_day,Mist,0.46,0.4545,0.59,0.4478,15.0,128,143,2023-03-26 04:01:44.335810
2873,2011-05-04,summer,2011,May,14,0,Wed,Working_day,Clear,0.5,0.4848,0.51,0.3881,13.0,94,107,2023-03-26 04:01:44.335810
2874,2011-05-04,summer,2011,May,15,0,Wed,Working_day,Clear,0.48,0.4697,0.51,0.4179,22.0,107,129,2023-03-26 04:01:44.335810
2875,2011-05-04,summer,2011,May,16,0,Wed,Working_day,Clear,0.5,0.4848,0.45,0.4627,22.0,173,195,2023-03-26 04:01:44.335810
2876,2011-05-04,summer,2011,May,17,0,Wed,Working_day,Clear,0.4,0.4091,0.71,0.2537,22.0,388,410,2023-03-26 04:01:44.335810
2877,2011-05-04,summer,2011,May,18,0,Wed,Working_day,Clear,0.42,0.4242,0.67,0.2537,29.0,367,396,2023-03-26 04:01:44.335810
2878,2011-05-04,summer,2011,May,19,0,Wed,Working_day,Clear,0.42,0.4242,0.58,0.3582,30.0,266,296,2023-03-26 04:01:44.335810
2879,2011-05-04,summer,2011,May,20,0,Wed,Working_day,Clear,0.4,0.4091,0.62,0.3284,17.0,174,191,2023-03-26 04:01:44.335810
2880,2011-05-04,summer,2011,May,21,0,Wed,Working_day,Clear,0.4,0.4091,0.62,0.1642,17.0,133,150,2023-03-26 04:01:44.335810
2881,2011-05-04,summer,2011,May,22,0,Wed,Working_day,Clear,0.38,0.3939,0.62,0.2239,9.0,80,89,2023-03-26 04:01:44.335810
2882,2011-05-04,summer,2011,May,23,0,Wed,Working_day,Clear,0.36,0.3485,0.62,0.2239,8.0,49,57,2023-03-26 04:01:44.335810
2883,2011-05-05,summer,2011,May,0,0,Thu,Working_day,Clear,0.36,0.3485,0.66,0.194,4.0,23,27,2023-03-26 04:01:44.335810
2884,2011-05-05,summer,2011,May,1,0,Thu,Working_day,Clear,0.34,0.3333,0.71,0.194,4.0,6,10,2023-03-26 04:01:44.335810
2885,2011-05-05,summer,2011,May,2,0,Thu,Working_day,Clear,0.34,0.3182,0.66,0.2239,1.0,4,5,2023-03-26 04:01:44.335810
2886,2011-05-05,summer,2011,May,3,0,Thu,Working_day,Clear,0.34,0.3182,0.66,0.2537,0.0,4,4,2023-03-26 04:01:44.335810
2887,2011-05-05,summer,2011,May,4,0,Thu,Working_day,Clear,0.34,0.3182,0.66,0.2537,4.0,3,7,2023-03-26 04:01:44.335810
2888,2011-05-05,summer,2011,May,5,0,Thu,Working_day,Clear,0.34,0.3182,0.66,0.2537,1.0,29,30,2023-03-26 04:01:44.335810
2889,2011-05-05,summer,2011,May,6,0,Thu,Working_day,Clear,0.34,0.3182,0.66,0.2537,3.0,86,89,2023-03-26 04:01:44.335810
2890,2011-05-05,summer,2011,May,7,0,Thu,Working_day,Clear,0.38,0.3939,0.58,0.2537,16.0,255,271,2023-03-26 04:01:44.335810
2891,2011-05-05,summer,2011,May,8,0,Thu,Working_day,Clear,0.42,0.4242,0.5,0.2537,25.0,415,440,2023-03-26 04:01:44.335810
2892,2011-05-05,summer,2011,May,9,0,Thu,Working_day,Clear,0.46,0.4545,0.44,0.2836,20.0,164,184,2023-03-26 04:01:44.335810
2893,2011-05-05,summer,2011,May,10,0,Thu,Working_day,Clear,0.5,0.4848,0.39,0.2836,30.0,98,128,2023-03-26 04:01:44.335810
2894,2011-05-05,summer,2011,May,11,0,Thu,Working_day,Clear,0.52,0.5,0.36,0.4478,43.0,105,148,2023-03-26 04:01:44.335810
2895,2011-05-05,summer,2011,May,12,0,Thu,Working_day,Clear,0.52,0.5,0.34,0.3582,27.0,169,196,2023-03-26 04:01:44.335810
2896,2011-05-05,summer,2011,May,13,0,Thu,Working_day,Clear,0.54,0.5152,0.3,0.5821,50.0,142,192,2023-03-26 04:01:44.335810
2897,2011-05-05,summer,2011,May,14,0,Thu,Working_day,Clear,0.54,0.5152,0.28,0.4478,19.0,135,154,2023-03-26 04:01:44.335810
2898,2011-05-05,summer,2011,May,15,0,Thu,Working_day,Clear,0.56,0.5303,0.26,0.4925,27.0,120,147,2023-03-26 04:01:44.335810
2899,2011-05-05,summer,2011,May,16,0,Thu,Working_day,Clear,0.58,0.5455,0.24,0.4179,36.0,233,269,2023-03-26 04:01:44.335810
2900,2011-05-05,summer,2011,May,17,0,Thu,Working_day,Clear,0.56,0.5303,0.26,0.3881,66.0,467,533,2023-03-26 04:01:44.335810
2901,2011-05-05,summer,2011,May,18,0,Thu,Working_day,Clear,0.56,0.5303,0.26,0.2836,64.0,456,520,2023-03-26 04:01:44.335810
2902,2011-05-05,summer,2011,May,19,0,Thu,Working_day,Clear,0.54,0.5152,0.28,0.2239,56.0,305,361,2023-03-26 04:01:44.335810
2903,2011-05-05,summer,2011,May,20,0,Thu,Working_day,Clear,0.5,0.4848,0.34,0.1642,33.0,225,258,2023-03-26 04:01:44.335810
2904,2011-05-05,summer,2011,May,21,0,Thu,Working_day,Clear,0.5,0.4848,0.36,0.194,39.0,141,180,2023-03-26 04:01:44.335810
2905,2011-05-05,summer,2011,May,22,0,Thu,Working_day,Clear,0.48,0.4697,0.39,0.194,30.0,135,165,2023-03-26 04:01:44.335810
2906,2011-05-05,summer,2011,May,23,0,Thu,Working_day,Clear,0.46,0.4545,0.41,0.194,16.0,99,115,2023-03-26 04:01:44.335810
2907,2011-05-06,summer,2011,May,0,0,Fri,Working_day,Clear,0.44,0.4394,0.44,0.1642,13.0,43,56,2023-03-26 04:01:44.335810
2908,2011-05-06,summer,2011,May,1,0,Fri,Working_day,Clear,0.4,0.4091,0.62,0.1642,8.0,24,32,2023-03-26 04:01:44.335810
2909,2011-05-06,summer,2011,May,2,0,Fri,Working_day,Clear,0.38,0.3939,0.62,0.1045,1.0,15,16,2023-03-26 04:01:44.335810
2910,2011-05-06,summer,2011,May,3,0,Fri,Working_day,Clear,0.36,0.3636,0.71,0.1045,3.0,6,9,2023-03-26 04:01:44.335810
2911,2011-05-06,summer,2011,May,4,0,Fri,Working_day,Clear,0.36,0.3636,0.71,0.1045,0.0,1,1,2023-03-26 04:01:44.335810
2912,2011-05-06,summer,2011,May,5,0,Fri,Working_day,Clear,0.34,0.3485,0.81,0.1045,0.0,16,16,2023-03-26 04:01:44.335810
2913,2011-05-06,summer,2011,May,6,0,Fri,Working_day,Clear,0.36,0.3636,0.81,0.0896,8.0,74,82,2023-03-26 04:01:44.335810
2914,2011-05-06,summer,2011,May,7,0,Fri,Working_day,Clear,0.4,0.4091,0.82,0.0,20.0,202,222,2023-03-26 04:01:44.335810
2915,2011-05-06,summer,2011,May,8,0,Fri,Working_day,Clear,0.42,0.4242,0.77,0.2537,35.0,415,450,2023-03-26 04:01:44.335810
2916,2011-05-06,summer,2011,May,9,0,Fri,Working_day,Clear,0.46,0.4545,0.67,0.2836,27.0,161,188,2023-03-26 04:01:44.335810
2917,2011-05-06,summer,2011,May,10,0,Fri,Working_day,Mist,0.54,0.5152,0.49,0.3284,30.0,97,127,2023-03-26 04:01:44.335810
2918,2011-05-06,summer,2011,May,11,0,Fri,Working_day,Mist,0.54,0.5152,0.49,0.3284,42.0,123,165,2023-03-26 04:01:44.335810
2919,2011-05-06,summer,2011,May,12,0,Fri,Working_day,Clear,0.56,0.5303,0.49,0.3582,48.0,198,246,2023-03-26 04:01:44.335810
2920,2011-05-06,summer,2011,May,13,0,Fri,Working_day,Clear,0.58,0.5455,0.4,0.3284,71.0,182,253,2023-03-26 04:01:44.335810
2921,2011-05-06,summer,2011,May,14,0,Fri,Working_day,Clear,0.6,0.6212,0.4,0.4478,86.0,127,213,2023-03-26 04:01:44.335810
2922,2011-05-06,summer,2011,May,15,0,Fri,Working_day,Clear,0.6,0.6212,0.38,0.3881,89.0,171,260,2023-03-26 04:01:44.335810
2923,2011-05-06,summer,2011,May,16,0,Fri,Working_day,Clear,0.6,0.6212,0.4,0.2537,82.0,262,344,2023-03-26 04:01:44.335810
2924,2011-05-06,summer,2011,May,17,0,Fri,Working_day,Clear,0.58,0.5455,0.4,0.3582,83.0,470,553,2023-03-26 04:01:44.335810
2925,2011-05-06,summer,2011,May,18,0,Fri,Working_day,Light Snow,0.54,0.5152,0.52,0.3582,85.0,385,470,2023-03-26 04:01:44.335810
2926,2011-05-06,summer,2011,May,19,0,Fri,Working_day,Light Snow,0.54,0.5152,0.52,0.3582,39.0,253,292,2023-03-26 04:01:44.335810
2927,2011-05-06,summer,2011,May,20,0,Fri,Working_day,Clear,0.52,0.5,0.48,0.1045,29.0,161,190,2023-03-26 04:01:44.335810
2928,2011-05-06,summer,2011,May,21,0,Fri,Working_day,Clear,0.48,0.4697,0.67,0.1343,22.0,130,152,2023-03-26 04:01:44.335810
2929,2011-05-06,summer,2011,May,22,0,Fri,Working_day,Clear,0.46,0.4545,0.72,0.2239,46.0,105,151,2023-03-26 04:01:44.335810
2930,2011-05-06,summer,2011,May,23,0,Fri,Working_day,Clear,0.44,0.4394,0.82,0.1343,27.0,93,120,2023-03-26 04:01:44.335810
2931,2011-05-07,summer,2011,May,0,0,Sat,Holyday,Clear,0.42,0.4242,0.82,0.1343,10.0,76,86,2023-03-26 04:01:44.335810
2932,2011-05-07,summer,2011,May,1,0,Sat,Holyday,Clear,0.42,0.4242,0.82,0.1045,8.0,50,58,2023-03-26 04:01:44.335810
2933,2011-05-07,summer,2011,May,2,0,Sat,Holyday,Clear,0.42,0.4242,0.82,0.0896,5.0,47,52,2023-03-26 04:01:44.335810
2934,2011-05-07,summer,2011,May,3,0,Sat,Holyday,Clear,0.42,0.4242,0.77,0.0896,9.0,9,18,2023-03-26 04:01:44.335810
2935,2011-05-07,summer,2011,May,4,0,Sat,Holyday,Clear,0.4,0.4091,0.82,0.1045,1.0,4,5,2023-03-26 04:01:44.335810
2936,2011-05-07,summer,2011,May,5,0,Sat,Holyday,Clear,0.46,0.4545,0.59,0.1343,4.0,3,7,2023-03-26 04:01:44.335810
2937,2011-05-07,summer,2011,May,6,0,Sat,Holyday,Clear,0.42,0.4242,0.77,0.0896,1.0,12,13,2023-03-26 04:01:44.335810
2938,2011-05-07,summer,2011,May,7,0,Sat,Holyday,Clear,0.48,0.4697,0.59,0.0,8.0,32,40,2023-03-26 04:01:44.335810
2939,2011-05-07,summer,2011,May,8,0,Sat,Holyday,Clear,0.52,0.5,0.52,0.194,19.0,96,115,2023-03-26 04:01:44.335810
2940,2011-05-07,summer,2011,May,9,0,Sat,Holyday,Clear,0.54,0.5152,0.49,0.2836,54.0,164,218,2023-03-26 04:01:44.335810
2941,2011-05-07,summer,2011,May,10,0,Sat,Holyday,Clear,0.56,0.5303,0.49,0.2985,90.0,208,298,2023-03-26 04:01:44.335810
2942,2011-05-07,summer,2011,May,11,0,Sat,Holyday,Clear,0.56,0.5303,0.43,0.0,132.0,215,347,2023-03-26 04:01:44.335810
2943,2011-05-07,summer,2011,May,12,0,Sat,Holyday,Clear,0.6,0.6212,0.4,0.194,129.0,244,373,2023-03-26 04:01:44.335810
2944,2011-05-07,summer,2011,May,13,0,Sat,Holyday,Clear,0.6,0.6212,0.35,0.2836,196.0,240,436,2023-03-26 04:01:44.335810
2945,2011-05-07,summer,2011,May,14,0,Sat,Holyday,Light Snow,0.6,0.6212,0.35,0.1642,143.0,235,378,2023-03-26 04:01:44.335810
2946,2011-05-07,summer,2011,May,15,0,Sat,Holyday,Clear,0.6,0.6212,0.38,0.2537,148.0,230,378,2023-03-26 04:01:44.335810
2947,2011-05-07,summer,2011,May,16,0,Sat,Holyday,Clear,0.6,0.6212,0.38,0.194,119.0,223,342,2023-03-26 04:01:44.335810
2948,2011-05-07,summer,2011,May,17,0,Sat,Holyday,Clear,0.58,0.5455,0.4,0.2239,138.0,216,354,2023-03-26 04:01:44.335810
2949,2011-05-07,summer,2011,May,18,0,Sat,Holyday,Clear,0.58,0.5455,0.37,0.1642,114.0,175,289,2023-03-26 04:01:44.335810
2950,2011-05-07,summer,2011,May,19,0,Sat,Holyday,Clear,0.56,0.5303,0.43,0.194,88.0,179,267,2023-03-26 04:01:44.335810
2951,2011-05-07,summer,2011,May,20,0,Sat,Holyday,Clear,0.56,0.5303,0.43,0.1343,82.0,137,219,2023-03-26 04:01:44.335810
2952,2011-05-07,summer,2011,May,21,0,Sat,Holyday,Clear,0.54,0.5152,0.49,0.2239,58.0,124,182,2023-03-26 04:01:44.335810
2953,2011-05-07,summer,2011,May,22,0,Sat,Holyday,Clear,0.54,0.5152,0.49,0.194,26.0,94,120,2023-03-26 04:01:44.335810
2954,2011-05-07,summer,2011,May,23,0,Sat,Holyday,Clear,0.5,0.4848,0.59,0.1045,30.0,89,119,2023-03-26 04:01:44.335810
2955,2011-05-08,summer,2011,May,0,0,Sun,Holyday,Mist,0.5,0.4848,0.59,0.1045,22.0,78,100,2023-03-26 04:01:44.335810
2956,2011-05-08,summer,2011,May,1,0,Sun,Holyday,Mist,0.52,0.5,0.55,0.0,8.0,56,64,2023-03-26 04:01:44.335810
2957,2011-05-08,summer,2011,May,2,0,Sun,Holyday,Clear,0.48,0.4697,0.63,0.0,17.0,42,59,2023-03-26 04:01:44.335810
2958,2011-05-08,summer,2011,May,3,0,Sun,Holyday,Clear,0.46,0.4545,0.72,0.0896,10.0,21,31,2023-03-26 04:01:44.335810
2959,2011-05-08,summer,2011,May,4,0,Sun,Holyday,Clear,0.42,0.4242,0.82,0.0,2.0,8,10,2023-03-26 04:01:44.335810
2960,2011-05-08,summer,2011,May,5,0,Sun,Holyday,Mist,0.44,0.4394,0.77,0.0,0.0,5,5,2023-03-26 04:01:44.335810
2961,2011-05-08,summer,2011,May,6,0,Sun,Holyday,Mist,0.44,0.4394,0.82,0.0,2.0,4,6,2023-03-26 04:01:44.335810
2962,2011-05-08,summer,2011,May,7,0,Sun,Holyday,Mist,0.46,0.4545,0.82,0.0,8.0,15,23,2023-03-26 04:01:44.335810
2963,2011-05-08,summer,2011,May,8,0,Sun,Holyday,Clear,0.52,0.5,0.63,0.1343,28.0,58,86,2023-03-26 04:01:44.335810
2964,2011-05-08,summer,2011,May,9,0,Sun,Holyday,Clear,0.56,0.5303,0.52,0.2239,48.0,112,160,2023-03-26 04:01:44.335810
2965,2011-05-08,summer,2011,May,10,0,Sun,Holyday,Clear,0.58,0.5455,0.49,0.1343,91.0,153,244,2023-03-26 04:01:44.335810
2966,2011-05-08,summer,2011,May,11,0,Sun,Holyday,Clear,0.58,0.5455,0.49,0.0896,142.0,198,340,2023-03-26 04:01:44.335810
2967,2011-05-08,summer,2011,May,12,0,Sun,Holyday,Clear,0.6,0.6212,0.46,0.0896,139.0,243,382,2023-03-26 04:01:44.335810
2968,2011-05-08,summer,2011,May,13,0,Sun,Holyday,Clear,0.6,0.6212,0.49,0.1343,166.0,224,390,2023-03-26 04:01:44.335810
2969,2011-05-08,summer,2011,May,14,0,Sun,Holyday,Clear,0.6,0.6212,0.49,0.0,126.0,240,366,2023-03-26 04:01:44.335810
2970,2011-05-08,summer,2011,May,15,0,Sun,Holyday,Clear,0.6,0.6212,0.49,0.0,128.0,230,358,2023-03-26 04:01:44.335810
2971,2011-05-08,summer,2011,May,16,0,Sun,Holyday,Clear,0.6,0.6212,0.46,0.1045,122.0,263,385,2023-03-26 04:01:44.335810
2972,2011-05-08,summer,2011,May,17,0,Sun,Holyday,Light Snow,0.58,0.5455,0.49,0.2836,106.0,245,351,2023-03-26 04:01:44.335810
2973,2011-05-08,summer,2011,May,18,0,Sun,Holyday,Clear,0.58,0.5455,0.49,0.0,63.0,205,268,2023-03-26 04:01:44.335810
2974,2011-05-08,summer,2011,May,19,0,Sun,Holyday,Clear,0.56,0.5303,0.64,0.0,61.0,178,239,2023-03-26 04:01:44.335810
2975,2011-05-08,summer,2011,May,20,0,Sun,Holyday,Clear,0.52,0.5,0.77,0.1343,42.0,132,174,2023-03-26 04:01:44.335810
2976,2011-05-08,summer,2011,May,21,0,Sun,Holyday,Clear,0.52,0.5,0.77,0.0896,32.0,95,127,2023-03-26 04:01:44.335810
2977,2011-05-08,summer,2011,May,22,0,Sun,Holyday,Clear,0.5,0.4848,0.88,0.0896,29.0,86,115,2023-03-26 04:01:44.335810
2978,2011-05-08,summer,2011,May,23,0,Sun,Holyday,Clear,0.46,0.4545,0.88,0.0896,9.0,41,50,2023-03-26 04:01:44.335810
2979,2011-05-09,summer,2011,May,0,0,Mon,Working_day,Clear,0.46,0.4545,0.82,0.0896,31.0,22,53,2023-03-26 04:01:44.335810
2980,2011-05-09,summer,2011,May,1,0,Mon,Working_day,Clear,0.44,0.4394,0.88,0.0,25.0,8,33,2023-03-26 04:01:44.335810
2981,2011-05-09,summer,2011,May,2,0,Mon,Working_day,Clear,0.44,0.4394,0.94,0.0,6.0,2,8,2023-03-26 04:01:44.335810
2982,2011-05-09,summer,2011,May,3,0,Mon,Working_day,Clear,0.46,0.4545,0.82,0.0896,0.0,7,7,2023-03-26 04:01:44.335810
2983,2011-05-09,summer,2011,May,4,0,Mon,Working_day,Clear,0.42,0.4242,0.82,0.1642,0.0,4,4,2023-03-26 04:01:44.335810
2984,2011-05-09,summer,2011,May,5,0,Mon,Working_day,Clear,0.42,0.4242,0.77,0.1642,0.0,23,23,2023-03-26 04:01:44.335810
2985,2011-05-09,summer,2011,May,6,0,Mon,Working_day,Clear,0.44,0.4394,0.72,0.2537,2.0,87,89,2023-03-26 04:01:44.335810
2986,2011-05-09,summer,2011,May,7,0,Mon,Working_day,Clear,0.48,0.4697,0.63,0.2537,16.0,221,237,2023-03-26 04:01:44.335810
2987,2011-05-09,summer,2011,May,8,0,Mon,Working_day,Clear,0.52,0.5,0.55,0.2239,23.0,351,374,2023-03-26 04:01:44.335810
2988,2011-05-09,summer,2011,May,9,0,Mon,Working_day,Clear,0.54,0.5152,0.56,0.1642,36.0,142,178,2023-03-26 04:01:44.335810
2989,2011-05-09,summer,2011,May,10,0,Mon,Working_day,Clear,0.56,0.5303,0.52,0.194,24.0,95,119,2023-03-26 04:01:44.335810
2990,2011-05-09,summer,2011,May,11,0,Mon,Working_day,Clear,0.6,0.6212,0.46,0.2239,26.0,99,125,2023-03-26 04:01:44.335810
2991,2011-05-09,summer,2011,May,12,0,Mon,Working_day,Clear,0.6,0.6212,0.43,0.194,35.0,160,195,2023-03-26 04:01:44.335810
2992,2011-05-09,summer,2011,May,13,0,Mon,Working_day,Clear,0.62,0.6212,0.38,0.2836,36.0,138,174,2023-03-26 04:01:44.335810
2993,2011-05-09,summer,2011,May,14,0,Mon,Working_day,Clear,0.62,0.6212,0.41,0.2239,44.0,118,162,2023-03-26 04:01:44.335810
2994,2011-05-09,summer,2011,May,15,0,Mon,Working_day,Clear,0.62,0.6212,0.41,0.2239,51.0,148,199,2023-03-26 04:01:44.335810
2995,2011-05-09,summer,2011,May,16,0,Mon,Working_day,Clear,0.64,0.6212,0.38,0.2239,49.0,255,304,2023-03-26 04:01:44.335810
2996,2011-05-09,summer,2011,May,17,0,Mon,Working_day,Clear,0.62,0.6212,0.38,0.2537,59.0,539,598,2023-03-26 04:01:44.335810
2997,2011-05-09,summer,2011,May,18,0,Mon,Working_day,Clear,0.62,0.6212,0.38,0.2985,66.0,458,524,2023-03-26 04:01:44.335810
2998,2011-05-09,summer,2011,May,19,0,Mon,Working_day,Clear,0.58,0.5455,0.43,0.194,45.0,339,384,2023-03-26 04:01:44.335810
2999,2011-05-09,summer,2011,May,20,0,Mon,Working_day,Clear,0.54,0.5152,0.49,0.194,25.0,214,239,2023-03-26 04:01:44.335810
3000,2011-05-09,summer,2011,May,21,0,Mon,Working_day,Clear,0.52,0.5,0.59,0.1343,28.0,128,156,2023-03-26 04:01:44.335810
3001,2011-05-09,summer,2011,May,22,0,Mon,Working_day,Clear,0.52,0.5,0.68,0.0896,21.0,95,116,2023-03-26 04:01:44.335810
3002,2011-05-09,summer,2011,May,23,0,Mon,Working_day,Clear,0.5,0.4848,0.68,0.0896,16.0,45,61,2023-03-26 04:01:44.335810
3003,2011-05-10,summer,2011,May,0,0,Tue,Working_day,Clear,0.48,0.4697,0.63,0.0,6.0,12,18,2023-03-26 04:01:44.335810
3004,2011-05-10,summer,2011,May,1,0,Tue,Working_day,Clear,0.46,0.4545,0.59,0.0896,3.0,12,15,2023-03-26 04:01:44.335810
3005,2011-05-10,summer,2011,May,2,0,Tue,Working_day,Clear,0.44,0.4394,0.58,0.1343,1.0,4,5,2023-03-26 04:01:44.335810
3006,2011-05-10,summer,2011,May,3,0,Tue,Working_day,Clear,0.44,0.4394,0.54,0.194,1.0,3,4,2023-03-26 04:01:44.335810
3007,2011-05-10,summer,2011,May,4,0,Tue,Working_day,Clear,0.42,0.4242,0.62,0.2537,0.0,2,2,2023-03-26 04:01:44.335810
3008,2011-05-10,summer,2011,May,5,0,Tue,Working_day,Clear,0.4,0.4091,0.66,0.2239,1.0,28,29,2023-03-26 04:01:44.335810
3009,2011-05-10,summer,2011,May,6,0,Tue,Working_day,Clear,0.42,0.4242,0.67,0.1343,9.0,103,112,2023-03-26 04:01:44.335810
3010,2011-05-10,summer,2011,May,7,0,Tue,Working_day,Mist,0.44,0.4394,0.62,0.1343,13.0,301,314,2023-03-26 04:01:44.335810
